Station,Date,Depth,NITRITE,NITRATE+NIT,AMMONIA,SILICATE,PHOSPHATE,Frozen,Filtered,QC
L4,02/12/2019,10,0.12,5.79,0.08,,0.5,n,n,y
L4,02/12/2019,10,0.12,5.79,0.08,3.04,0.5,n,n,y
L4,02/12/2019,25,0.08,5.2,0.06,,0.48,n,n,y
L4,02/12/2019,25,0.08,5.2,0.06,2.83,0.49,n,n,y
L4,02/12/2019,50,0.1,5.1,0.05,,0.5,n,n,y
L4,02/12/2019,50,0.1,5.09,0.05,3.08,0.5,n,n,y
L4,02/12/2019,0,0.15,6.56,0.08,3.44,0.51,n,y,y
L4,02/12/2019,0,0.15,6.61,0.09,3.49,0.52,n,y,y
L4,02/12/2019,10,0.13,5.78,0.05,3.26,0.49,n,y,y
L4,02/12/2019,10,0.13,5.78,0.05,3.29,0.49,n,y,y
L4,02/12/2019,25,0.1,5.2,0,,0.47,n,y,y
L4,02/12/2019,25,0.1,5.16,0,3.33,0.47,n,y,y
L4,02/12/2019,50,0.1,4.99,0,,0.47,n,y,y
L4,02/12/2019,50,0.11,4.98,0,3.08,0.47,n,y,y
L4,17/12/2019,0,0.08,5.96,0.03,3.08,0.45,n,n,y
L4,17/12/2019,0,0.08,5.97,0.02,3.07,0.46,n,n,y
L4,17/12/2019,10,0.08,5.96,0.04,3.18,0.46,n,n,y
L4,17/12/2019,10,0.08,5.96,0.03,3.17,0.46,n,n,y
L4,17/12/2019,25,0.08,5.98,0.02,,0.46,n,n,y
L4,17/12/2019,25,0.08,5.99,0.03,3.09,0.46,n,n,y
L4,17/12/2019,50,0.09,6.01,0.04,3.21,0.47,n,n,y
L4,17/12/2019,50,0.09,6.01,0.05,3.24,0.47,n,n,y
L4,17/12/2019,0,0.08,6.03,0.05,3.17,0.41,n,y,y
L4,17/12/2019,0,0.08,6.04,0.05,3.16,0.42,n,y,y
L4,17/12/2019,10,0.08,5.97,0.02,,0.45,n,y,y
L4,17/12/2019,10,0.08,5.96,0.02,,0.45,n,y,y
L4,17/12/2019,25,0.07,6.03,0.05,3.18,0.44,n,y,y
L4,17/12/2019,25,0.07,6.03,0.04,,0.44,n,y,y
L4,17/12/2019,50,0.08,6.03,0.06,3.33,0.44,n,y,y
L4,17/12/2019,50,0.08,6.04,0.06,3.31,0.45,n,y,y
L4,08/01/2020,0,0.06,7.41,0.05,3.3,0.48,n,n,y
L4,08/01/2020,0,0.06,7.42,0.04,3.29,0.48,n,n,y
L4,08/01/2020,10,0.06,7.49,0.04,3.28,0.49,n,n,y
L4,08/01/2020,10,0.06,7.49,0.04,3.28,0.49,n,n,y
L4,08/01/2020,25,0.06,7.4,0.04,3.3,0.5,n,n,y
L4,08/01/2020,25,0.06,7.4,0.05,3.3,0.5,n,n,y
L4,08/01/2020,50,0.07,6.34,0.04,3,0.49,n,n,y
L4,08/01/2020,50,0.07,6.34,0.04,2.99,0.49,n,n,y
L4,08/01/2020,0,0.05,7.42,0,3.27,0.46,n,y,y
L4,08/01/2020,0,0.05,7.42,0,3.27,0.46,n,y,y
L4,08/01/2020,10,0.05,7.48,0,3.26,0.46,n,y,y
L4,08/01/2020,10,0.05,7.48,0,3.26,0.46,n,y,y
L4,08/01/2020,25,0.05,7.39,0,3.29,0.46,n,y,y
L4,08/01/2020,25,0.05,7.39,0,3.29,0.47,n,y,y
L4,08/01/2020,50,0.06,6.31,0,2.95,0.47,n,y,y
L4,08/01/2020,50,0.06,6.3,0,2.95,0.47,n,y,y
L4,20/01/2020,0,0.16,8.95,0.09,4,0.53,n,n,y
L4,20/01/2020,0,0.16,9.08,0.09,4,0.53,n,n,y
L4,20/01/2020,10,0.11,8.17,0.09,3.58,0.52,n,n,y
L4,20/01/2020,10,0.11,8.18,0.07,3.58,0.52,n,n,y
L4,20/01/2020,25,,,,,,n,n,y
L4,20/01/2020,25,,,,,,n,n,y
L4,20/01/2020,50,0.09,6.97,0.05,3.19,0.51,n,n,y
L4,20/01/2020,50,0.09,6.95,0.05,3.18,0.51,n,n,y
L4,20/01/2020,0,0.14,8.97,0,4.02,0.48,n,y,y
L4,20/01/2020,0,0.14,,0,4,0.49,n,y,y
L4,20/01/2020,10,0.1,8.19,,3.59,0.48,n,y,y
L4,20/01/2020,10,0.1,8.05,0.09,3.59,0.48,n,y,y
L4,20/01/2020,25,,,,,,n,y,y
L4,20/01/2020,25,,,,,,n,y,y
L4,20/01/2020,50,0.08,6.96,,3.16,0.48,n,y,y
L4,20/01/2020,50,0.08,6.99,0.07,3.17,0.49,n,y,y
L4,29/01/2020,0,0.14,7.74,0.13,3.23,0.52,n,n,y
L4,29/01/2020,0,0.14,7.81,0.14,3.23,0.52,n,n,y
L4,29/01/2020,10,,,,,,n,n,y
L4,29/01/2020,10,,,,,,n,n,y
L4,29/01/2020,25,0.13,7.75,0.13,3.11,0.53,n,n,y
L4,29/01/2020,25,0.13,7.74,0.13,3.12,0.53,n,n,y
L4,29/01/2020,50,0.11,6.33,0.16,2.46,0.51,n,n,y
L4,29/01/2020,50,0.11,6.31,0.16,2.47,0.51,n,n,y
L4,29/01/2020,0,0.12,7.71,0.15,3.23,0.48,n,y,y
L4,29/01/2020,0,0.12,7.67,0.13,3.23,0.47,n,y,y
L4,29/01/2020,10,,,,,,n,y,y
L4,29/01/2020,10,,,,,,n,y,y
L4,29/01/2020,25,0.12,7.71,0.11,3.13,0.49,n,y,y
L4,29/01/2020,25,0.12,7.66,0.11,3.14,0.5,n,y,y
L4,29/01/2020,50,0.09,6.26,0.13,2.47,0.48,n,y,y
L4,29/01/2020,50,0.09,6.25,0.14,2.48,0.48,n,y,y
L4,05/02/2020,0,0.13,9.78,0.22,,0.5,y,n,y
L4,05/02/2020,0,0.14,9.87,0.22,3.87,0.51,y,n,y
L4,05/02/2020,10,0.1,7.47,0.14,,0.51,y,n,y
L4,05/02/2020,10,0.1,7.46,0.17,2.87,0.51,y,n,y
L4,05/02/2020,25,0.09,7.47,0.1,2.98,0.51,y,n,y
L4,05/02/2020,25,0.09,7.46,0.1,2.96,0.51,y,n,y
L4,05/02/2020,50,0.12,6.9,0.11,,0.51,y,n,y
L4,05/02/2020,50,0.12,6.9,0.1,2.98,0.51,y,n,y
L4,05/02/2020,0,0.13,9.89,0.31,4,0.49,y,y,y
L4,05/02/2020,0,0.13,9.89,0.31,4,0.5,y,y,y
L4,05/02/2020,10,0.09,7.49,0.28,3.09,0.49,y,y,y
L4,05/02/2020,10,0.09,7.49,0.28,3.11,0.49,y,y,y
L4,05/02/2020,25,0.08,7.49,0.15,,0.49,y,y,y
L4,05/02/2020,25,0.08,7.48,0.14,2.94,0.49,y,y,y
L4,05/02/2020,50,0.11,6.94,0.15,2.99,0.5,y,y,y
L4,05/02/2020,50,0.11,6.87,0.13,3.11,0.5,y,y,y
L4,27/02/2020,0,0.14,7.57,0.14,3.1,0.56,y,n,y
L4,27/02/2020,0,0.14,7.66,0.14,3.14,0.56,y,n,y
L4,27/02/2020,10,0.16,7.79,0.2,3.2,0.59,y,n,y
L4,27/02/2020,10,0.16,7.81,0.2,3.23,0.59,y,n,y
L4,27/02/2020,25,0.13,7.42,0.18,3.33,0.57,y,n,y
L4,27/02/2020,25,0.13,7.42,0.18,,0.57,y,n,y
L4,27/02/2020,50,0.13,7.28,0.15,3.01,0.57,y,n,y
L4,27/02/2020,50,0.13,7.3,0.15,3.04,0.57,y,n,y
L4,27/02/2020,0,0.14,7.73,0.29,3.11,0.56,y,y,y
L4,27/02/2020,0,0.14,7.73,0.28,3.17,0.55,y,y,y
L4,27/02/2020,10,0.15,7.79,0.26,3.43,0.58,y,y,y
L4,27/02/2020,10,0.15,7.8,0.24,3.44,0.58,y,y,y
L4,27/02/2020,25,0.12,7.45,0.19,3.09,0.57,y,y,y
L4,27/02/2020,25,0.12,7.44,0.2,3.09,0.58,y,y,y
L4,27/02/2020,50,0.12,7.3,0.14,3.05,0.56,y,y,y
L4,27/02/2020,50,0.12,7.3,0.14,3,0.56,y,y,y
L4,02/03/2020,0,0.24,12.32,0.59,5,0.71,n,n,y
L4,02/03/2020,0,0.24,12.39,0.59,5,0.71,n,n,y
L4,02/03/2020,10,0.16,7.52,0.13,3.05,0.63,n,n,y
L4,02/03/2020,10,0.16,7.53,0.13,3.05,0.63,n,n,y
L4,02/03/2020,25,0.16,7.34,0.11,3.02,0.65,n,n,y
L4,02/03/2020,25,0.16,7.33,0.11,3.02,0.65,n,n,y
L4,02/03/2020,50,0.15,7.11,0.13,3.02,0.63,n,n,y
L4,02/03/2020,50,0.15,7.1,0.14,3.02,0.63,n,n,y
L4,02/03/2020,0,0.19,12.48,0.49,5.12,0.62,n,y,y
L4,02/03/2020,0,0.19,12.51,0.5,5.1,0.62,n,y,y
L4,02/03/2020,10,0.15,7.56,0.12,3.31,0.59,n,y,y
L4,02/03/2020,10,0.15,7.54,0.12,3.29,0.59,n,y,y
L4,02/03/2020,25,0.14,7.38,0.11,,0.61,n,y,y
L4,02/03/2020,25,0.14,7.38,0.11,3.19,0.61,n,y,y
L4,02/03/2020,50,0.13,7.14,0.11,,0.6,n,y,y
L4,02/03/2020,50,0.13,7.13,0.12,3.01,0.6,n,y,y
L4,16/03/2020,0,0.22,6.59,<0.03,2.27,0.47,n,n,y
L4,16/03/2020,0,0.22,6.6,<0.03,2.27,0.47,n,n,y
L4,16/03/2020,10,0.21,6.2,<0.03,2.16,0.46,n,n,y
L4,16/03/2020,10,0.21,6.19,<0.03,2.16,0.46,n,n,y
L4,16/03/2020,25,0.19,5.98,0.03,2.09,0.47,n,n,y
L4,16/03/2020,25,0.19,5.98,0.04,2.09,0.47,n,n,y
L4,16/03/2020,50,0.19,6.01,0.1,2.11,0.48,n,n,y
L4,16/03/2020,50,0.19,6.02,0.09,2.11,0.48,n,n,y
L4,16/03/2020,0,0.22,6.67,0.06,2.26,0.43,n,y,y
L4,16/03/2020,0,0.22,6.64,0.05,2.26,0.46,n,y,y
L4,16/03/2020,10,0.21,6.27,0.12,2.17,0.43,n,y,y
L4,16/03/2020,10,0.21,6.26,0.12,2.17,0.44,n,y,y
L4,16/03/2020,25,0.19,6.03,0.1,2.09,0.45,n,y,y
L4,16/03/2020,25,0.19,6.03,0.1,2.09,0.46,n,y,y
L4,16/03/2020,50,0.19,6.06,0.1,2.16,0.46,n,y,y
L4,16/03/2020,50,0.19,6.07,0.13,2.15,0.46,n,y,y
L4,23/03/2020,0,0.24,5.77,0.12,1.5,0.43,n,n,y
L4,23/03/2020,0,0.24,5.78,0.13,1.5,0.43,n,n,y
L4,23/03/2020,10,0.24,5.85,0.12,1.55,0.43,n,n,y
L4,23/03/2020,10,0.24,5.84,0.12,1.53,0.43,n,n,y
L4,23/03/2020,25,0.23,5.72,0.1,,0.43,n,n,y
L4,23/03/2020,25,0.23,5.72,0.1,1.53,0.43,n,n,y
L4,23/03/2020,50,0.18,4.63,0.15,0.89,0.37,n,n,y
L4,23/03/2020,50,0.18,4.63,0.16,0.89,0.37,n,n,y
L4,23/03/2020,0,0.23,5.81,0.11,,0.41,n,y,y
L4,23/03/2020,0,0.23,5.81,0.1,1.66,0.41,n,y,y
L4,23/03/2020,10,0.23,5.87,0.1,1.64,0.42,n,y,y
L4,23/03/2020,10,0.23,5.86,0.11,1.63,0.42,n,y,y
L4,23/03/2020,25,0.22,5.76,0.11,,0.42,n,y,y
L4,23/03/2020,25,0.22,5.78,0.1,1.52,0.42,n,y,y
L4,23/03/2020,50,0.17,4.65,0.17,0.89,0.37,n,y,y
L4,23/03/2020,50,0.17,4.65,0.17,0.9,0.37,n,y,y
L4,01/04/2020,0,0.19,,0.41,0.96,,y,n,y
L4,01/04/2020,0,0.19,4.5,0.4,0.96,0.47,y,n,y
L4,01/04/2020,10,0.23,4.69,0.49,0.7,0.47,y,n,y
L4,01/04/2020,10,0.23,4.7,0.49,0.74,0.48,y,n,y
L4,01/04/2020,25,0.2,4.39,0.43,0.67,0.48,y,n,y
L4,01/04/2020,25,0.2,4.38,0.42,0.67,0.53,y,n,y
L4,01/04/2020,50,0.21,4.55,0.44,1,,y,n,y
L4,01/04/2020,50,0.2,4.52,0.44,1.03,0.57,y,n,y
L4,07/04/2020,0,0.2,3.06,0.5,0.55,0.4,y,n,y
L4,07/04/2020,0,0.21,3.05,0.54,0.55,0.41,y,n,y
L4,07/04/2020,10,0.2,3.04,0.48,0.55,,y,n,y
L4,07/04/2020,10,0.2,3.02,0.48,0.54,0.45,y,n,y
L4,07/04/2020,25,0.21,3.26,0.81,0.65,0.43,y,n,y
L4,07/04/2020,25,0.19,3.26,0.82,0.65,0.43,y,n,y
L4,07/04/2020,50,0.2,3.23,0.91,0.75,,y,n,y
L4,07/04/2020,50,0.2,3.26,0.92,0.78,0.54,y,n,y
L4,14/04/2020,0,0.16,2.91,0.76,1.01,0.37,y,n,y
L4,14/04/2020,0,0.17,2.91,0.76,1.01,0.38,y,n,y
L4,14/04/2020,10,0.17,2.93,0.77,0.95,0.41,y,n,y
L4,14/04/2020,10,0.17,2.93,0.76,0.94,0.37,y,n,y
L4,14/04/2020,25,0.17,2.94,0.75,0.9,,y,n,y
L4,14/04/2020,25,0.17,2.93,0.75,0.9,,y,n,y
L4,14/04/2020,50,0.16,2.94,0.78,0.92,0.42,y,n,y
L4,14/04/2020,50,0.16,2.95,0.78,0.92,0.44,y,n,y
L4,23/04/2020,0,0.11,1.25,0.39,0.82,,y,n,y
L4,23/04/2020,0,0.11,1.25,0.39,0.82,0.25,y,n,y
L4,23/04/2020,10,0.12,1.63,,,,y,n,y
L4,23/04/2020,10,0.12,1.63,0.4,0.76,0.24,y,n,y
L4,23/04/2020,25,0.13,2.17,0.7,0.98,0.35,y,n,y
L4,23/04/2020,25,0.13,2.17,0.7,1,0.36,y,n,y
L4,23/04/2020,50,0.12,2.03,0.91,0.99,,y,n,y
L4,23/04/2020,50,0.12,2.03,0.92,0.98,0.35,y,n,y
L4,27/04/2020,0,0.09,0.67,0.53,0.7,0.22,y,n,y
L4,27/04/2020,0,0.09,0.67,0.49,0.69,0.23,y,n,y
L4,27/04/2020,10,0.1,1.08,0.69,0.83,0.26,y,n,y
L4,27/04/2020,10,0.1,1.08,0.63,0.86,0.26,y,n,y
L4,27/04/2020,25,0.11,1.65,0.88,0.98,0.29,y,n,y
L4,27/04/2020,25,0.11,1.65,0.9,0.95,0.29,y,n,y
L4,27/04/2020,50,0.11,1.61,0.9,1.01,0.28,y,n,y
L4,27/04/2020,50,0.11,1.61,0.9,1.04,0.33,y,n,y
L4,04/05/2020,0,0,0,0,,0.18,y,n,y
L4,04/05/2020,0,0,0,0,0.45,0.19,y,n,y
L4,04/05/2020,10,0,0.02,0,0.39,0.15,y,n,y
L4,04/05/2020,10,0,0.02,0,0.4,0.15,y,n,y
L4,04/05/2020,25,0.07,0.47,0.39,0.74,0.22,y,n,y
L4,04/05/2020,25,0.08,0.47,0.4,0.76,0.24,y,n,y
L4,04/05/2020,50,0.1,1.47,1.78,1.19,0.4,y,n,y
L4,04/05/2020,50,0.1,1.48,1.78,1.19,0.4,y,n,y
L4,12/05/2020,0,0.04,0.34,0.29,0.56,0.21,y,n,y
L4,12/05/2020,0,0.05,0.34,0.27,,0.2,y,n,y
L4,12/05/2020,10,0.05,0.38,0.3,0.64,0.22,y,n,y
L4,12/05/2020,10,0.05,0.38,0.28,0.66,0.2,y,n,y
L4,12/05/2020,25,0.09,1.49,0.71,0.69,,y,n,y
L4,12/05/2020,25,0.09,1.49,0.68,0.69,0.26,y,n,y
L4,12/05/2020,50,0.09,1.67,0.63,0.66,,y,n,y
L4,12/05/2020,50,0.09,1.67,0.65,0.68,0.31,y,n,y
L4,18/05/2020,0,0,0,0,0.24,0.24,y,n,y
L4,18/05/2020,0,0,0,0,0.28,0.21,y,n,y
L4,18/05/2020,10,0,0,0,,0.2,y,n,y
L4,18/05/2020,10,0,0,0,0.28,0.16,y,n,y
L4,18/05/2020,25,0.04,0.31,0.14,0.41,0.22,y,n,y
L4,18/05/2020,25,0.04,0.31,0.14,0.41,0.22,y,n,y
L4,18/05/2020,50,0.05,1.52,0.38,0.63,0.24,y,n,y
L4,18/05/2020,50,0.05,1.52,0.39,0.63,,y,n,y
L4,27/05/2020,0,0,0,0,0.47,,y,n,y
L4,27/05/2020,0,0,0,0,0.5,0.08,y,n,y
L4,27/05/2020,10,0,0,0,0.49,,y,n,y
L4,27/05/2020,10,0,0,0,0.48,0.08,y,n,y
L4,27/05/2020,25,0.06,0.93,0.75,0.86,,y,n,y
L4,27/05/2020,25,0.06,0.93,0.76,0.86,,y,n,y
L4,27/05/2020,50,0.06,1.02,0.81,0.95,,y,n,y
L4,27/05/2020,50,0.06,1,0.83,0.95,0.22,y,n,y
L4,01/06/2020,0,0,0,,,0.13,n,n,y
L4,01/06/2020,0,0,0,,0.3,0.13,n,n,y
L4,01/06/2020,10,0,0,,0.3,0.14,n,n,y
L4,01/06/2020,10,0,0,,0.32,0.16,n,n,y
L4,01/06/2020,25,0,0.03,,0.86,,n,n,y
L4,01/06/2020,25,0,0.03,,0.91,0.18,n,n,y
L4,01/06/2020,50,0.06,0.46,,1.39,0.3,n,n,y
L4,01/06/2020,50,0.06,0.47,,1.39,0.32,n ,n,y
L4,08/06/2020,0,0.03,0.14,0,0.56,,n,n,y
L4,08/06/2020,0,0.03,0.16,0,0.57,,n,n,y
L4,08/06/2020,10,0.03,0.21,0.06,0.68,,n,n,y
L4,08/06/2020,10,0.03,0.24,0.05,0.68,,n,n,y
L4,08/06/2020,25,0.05,0.45,1.05,1.1,,n,n,y
L4,08/06/2020,25,0.05,0.45,1.05,1.14,,n,n,y
L4,08/06/2020,50,0.05,0.44,1.11,,,n,n,y
L4,08/06/2020,50,0.05,0.45,1.11,1.16,,n ,n,y
L4,15/06/2020,0,0.06,0.79,1.38,0.74,0.19,y,n,y
L4,15/06/2020,0,0.06,0.79,1.4,0.72,0.19,y,n,y
L4,15/06/2020,10,0.04,0.55,1.52,0.89,0.23,y,n,y
L4,15/06/2020,10,0.04,0.55,1.52,0.94,0.23,y,n,y
L4,15/06/2020,25,0.06,0.81,1.59,0.83,0.23,y,n,y
L4,15/06/2020,25,0.06,0.81,1.59,0.83,0.23,y,n,y
L4,15/06/2020,50,0.12,2,1.69,1.03,0.24,y,n,y
L4,15/06/2020,50,0.12,2,1.69,1.04,0.25,y,n,y
L4,23/06/2020,0,0,0,0.36,0.9,0.14,y,n,y
L4,23/06/2020,0,0,0,0.36,0.91,0.15,y,n,y
L4,23/06/2020,10,0,0,,0.91,0.12,y,n,y
L4,23/06/2020,10,0,0,0.38,0.9,0.12,y,n,y
L4,23/06/2020,25,0.09,1.2,1.69,1.37,0.28,y,n,y
L4,23/06/2020,25,0.09,1.2,1.71,1.36,0.29,y,n,y
L4,23/06/2020,50,0.1,1.27,1.72,1.53,0.27,y,n,y
L4,23/06/2020,50,0.1,1.27,1.72,1.53,0.27,y,n,y
L4,01/07/2020,0,0.04,0.29,0.15,1.32,0.06,n,n,y
L4,01/07/2020,0,0.04,0.29,0.14,1.32,0.06,n,n,y
L4,01/07/2020,10,0.06,0.34,0.22,1.33,0.07,n,n,y
L4,01/07/2020,10,0.06,0.34,0.23,1.32,0.07,n,n,y
L4,01/07/2020,25,0.25,2.08,2.16,1.76,0.27,n,n,y
L4,01/07/2020,25,0.25,2.07,2.16,1.76,0.27,n,n,y
L4,01/07/2020,50,0.4,2.95,2.71,2.22,0.36,n,n,y
L4,01/07/2020,50,0.4,2.96,2.71,2.22,0.36,n,n,y
L4,07/07/2020,0,0.17,0.64,0.14,0.55,0.05,n,n,y
L4,07/07/2020,0,0.17,0.65,0.14,0.55,0.05,n,n,y
L4,07/07/2020,10,0.17,0.73,0.16,0.52,0.06,n,n,y
L4,07/07/2020,10,0.17,0.73,0.15,0.52,0.06,n,n,y
L4,07/07/2020,25,0.74,3.55,2.64,2.02,0.35,n,n,y
L4,07/07/2020,25,0.74,3.55,2.64,2.02,0.35,n,n,y
L4,07/07/2020,50,0.74,3.58,2.69,2.08,0.36,n,n,y
L4,07/07/2020,50,0.74,3.59,2.7,2.1,0.36,n,n,y
L4,14/07/2020,0,0,0,0,0.14,0,n,n,y
L4,14/07/2020,0,0,0,0,0.14,0,n,n,y
L4,14/07/2020,10,0,0,0,0.29,0.02,n,n,y
L4,14/07/2020,10,0,0,0,0.29,0.02,n,n,y
L4,14/07/2020,25,0.92,2.96,1.44,1.55,0.24,n,n,y
L4,14/07/2020,25,0.92,2.95,1.45,1.55,0.24,n,n,y
L4,14/07/2020,50,1.44,3.97,1.29,1.92,0.29,n,n,y
L4,14/07/2020,50,1.44,3.97,1.29,1.92,0.29,n,n,y
L4,20/07/2020,0,0,0,0,0.13,0,n,n,y
L4,20/07/2020,0,0,0,0,0.12,0,n,n,y
L4,20/07/2020,10,0,0,0.03,0.16,0,n,n,y
L4,20/07/2020,10,0,0,0.03,0.15,0,n,n,y
L4,20/07/2020,25,0.31,1.47,0.83,0.55,0.11,n,n,y
L4,20/07/2020,25,0.31,1.47,0.83,0.54,0.11,n,n,y
L4,20/07/2020,50,1.12,3.33,1.77,2.29,0.31,n,n,y
L4,20/07/2020,50,1.12,3.33,1.77,2.28,0.31,n,n,y
L4,28/07/2020,0,,0.74,0.54,1.21,0.08,n,n,y
L4,28/07/2020,0,,0.75,0.52,1.21,0.08,n,n,y
L4,28/07/2020,10,,0.76,0.37,1.24,0.09,n,n,y
L4,28/07/2020,10,,0.76,0.38,1.26,0.09,n,n,y
L4,28/07/2020,25,,,,,,n,n,y
L4,28/07/2020,25,,,,,,n,n,y
L4,28/07/2020,50,,2.75,1.23,2.53,0.23,n,n,y
L4,28/07/2020,50,,2.74,1.23,2.51,0.23,n,n,y
L4,03/08/2020,0,0,0,0.21,0.93,0,n,n,y
L4,03/08/2020,0,0,0,0.21,0.93,0,n,n,y
L4,03/08/2020,10,0,0,0.26,0.91,0,n,n,y
L4,03/08/2020,10,0,0,0.27,0.91,0,n,n,y
L4,03/08/2020,25,0.56,1.82,1.81,1.78,0.19,n,n,y
L4,03/08/2020,25,0.56,1.83,1.81,,0.19,n,n,y
L4,03/08/2020,50,1.76,3.67,1.52,2.85,0.26,n,n,y
L4,03/08/2020,50,1.76,3.68,1.52,2.86,0.26,n,n,y
L4,10/08/2020,0,0,0,0.13,1.43,0,n,n,y
L4,10/08/2020,0,0,0,0.13,1.43,0,n,n,y
L4,10/08/2020,10,0.17,0.28,0.18,1.52,0.02,n,n,y
L4,10/08/2020,10,0.17,0.28,0.15,1.52,0.02,n,n,y
L4,10/08/2020,25,1.45,3.05,0.2,1.97,0.14,n,n,y
L4,10/08/2020,25,1.45,3.06,0.21,1.96,0.14,n,n,y
L4,10/08/2020,50,2.24,4.81,0.16,2.83,0.22,n,n,y
L4,10/08/2020,50,2.23,4.83,0.17,2.83,0.22,n,n,y
L4,17/08/2020,0,0,0,0.76,0.83,0.08,y,n,y
L4,17/08/2020,0,0,0,0.76,0.84,0.08,y,n,y
L4,17/08/2020,10,0,0,,1.45,0.11,y,n,y
L4,17/08/2020,10,0,0,0.79,1.46,0.12,y,n,y
L4,17/08/2020,25,0.26,0.85,1.29,,0.15,y,n,y
L4,17/08/2020,25,0.27,0.86,1.31,2.11,0.15,y,n,y
L4,17/08/2020,50,0.42,1.58,1.25,,0.18,y,n,y
L4,17/08/2020,50,0.43,1.59,1.24,2.54,0.18,y,n,y
L4,24/08/2020,0,0.11,0.3,,2.14,0.12,y,n,y
L4,24/08/2020,0,0.11,0.3,0.27,2.14,0.12,y,n,y
L4,24/08/2020,10,0.11,0.31,,,0.12,y,n,y
L4,24/08/2020,10,0.11,0.32,0.25,2.3,0.12,y,n,y
L4,24/08/2020,25,0.32,2.87,,3.06,0.2,y,n,y
L4,24/08/2020,25,0.32,2.88,0.16,3,0.2,y,n,y
L4,24/08/2020,50,0.29,4.11,0.13,,0.26,y,n,y
L4,24/08/2020,50,0.29,4.12,0.13,3.3,0.26,y,n,y
L4,01/09/2020,0,0,0,0.12,1.66,0.06,y,n,y
L4,01/09/2020,0,0,0,0.12,1.69,0.06,y,n,y
L4,01/09/2020,10,0,0,0.1,1.55,0.06,y,n,y
L4,01/09/2020,10,0,0,0.1,1.56,0.06,y,n,y
L4,01/09/2020,25,0,0,0.12,1.8,0.08,y,n,y
L4,01/09/2020,25,0,0,0.12,1.8,0.08,y,n,y
L4,01/09/2020,50,0.25,4.77,0.14,,0.3,y,n,y
L4,01/09/2020,50,0.25,4.74,0.13,3.78,0.31,y,n,y
L4,07/09/2020,0,0.13,0.88,0.31,,0.11,y,n,y
L4,07/09/2020,0,0.13,0.89,0.27,1.88,0.11,y,n,y
L4,07/09/2020,10,0.18,1.39,0.39,,0.14,y,n,y
L4,07/09/2020,10,0.18,1.4,0.39,1.91,0.14,y,n,y
L4,07/09/2020,25,,,,,,y,n,y
L4,07/09/2020,25,0.26,2.55,0.73,2.87,0.24,y,n,y
L4,07/09/2020,50,0.3,3.96,0.7,,0.31,y,n,y
L4,07/09/2020,50,0.3,3.98,0.7,3.41,0.31,y,n,y
L4,14/09/2020,0,0.02,0.03,0.22,1.91,0.09,y,n,y
L4,14/09/2020,0,0.02,0.03,0.18,1.89,0.09,y,n,y
L4,14/09/2020,10,0.02,0.05,0.17,1.83,0.09,y,n,y
L4,14/09/2020,10,0.02,0.04,0.17,1.89,0.09,y,n,y
L4,14/09/2020,25,0.04,0.24,0.15,2,0.09,y,n,y
L4,14/09/2020,25,0.04,0.24,0.15,2.01,0.1,y,n,y
L4,14/09/2020,50,0.47,3.08,1.01,3.35,0.29,y,n,y
L4,14/09/2020,50,0.47,3.09,1.01,3.36,0.29,y,n,y
L4,21/09/2020,0,0.38,1.71,0.51,2.57,0.17,y,n,y
L4,21/09/2020,0,0.39,1.71,0.55,2.58,0.17,y,n,y
L4,21/09/2020,10,0.41,1.8,0.46,2.63,0.18,y,n,y
L4,21/09/2020,10,0.41,1.81,0.46,2.67,0.19,y,n,y
L4,21/09/2020,25,0.42,1.85,0.54,2.92,0.2,y,n,y
L4,21/09/2020,25,0.42,1.84,0.55,2.85,0.2,y,n,y
L4,21/09/2020,50,0.42,1.89,0.51,2.73,0.2,y,n,y
L4,21/09/2020,50,0.42,1.89,0.52,2.71,0.19,y,n,y
L4,28/09/2020,0,0.92,2.74,0.13,2.61,0.2,n,n,y
L4,28/09/2020,0,0.92,2.73,0.13,2.59,0.2,n,n,y
L4,28/09/2020,10,0.93,2.76,0.13,2.61,0.2,n,n,y
L4,28/09/2020,10,0.93,2.76,0.13,2.62,0.2,n,n,y
L4,28/09/2020,25,0.95,2.85,0.15,2.68,0.2,n,n,y
L4,28/09/2020,25,0.95,2.85,0.15,2.68,0.2,n,n,y
L4,28/09/2020,50,,,,,,n,n,y
L4,28/09/2020,50,,,,,,n,n,y
L4,12/10/2020,0,1.04,4.02,0.33,4.2,0.26,n,n,y
L4,12/10/2020,0,1.04,4.02,0.31,4.21,0.26,n,n,y
L4,12/10/2020,10,1.08,3.28,0.22,3.78,0.25,n,n,y
L4,12/10/2020,10,1.08,3.28,0.22,3.78,0.25,n,n,y
L4,12/10/2020,25,1.11,3.24,0.08,3.38,0.26,n,n,y
L4,12/10/2020,25,1.11,3.24,0.08,3.39,0.26,n,n,y
L4,12/10/2020,50,1.12,3.35,0.09,3.6,0.28,n,n,y
L4,12/10/2020,50,1.12,3.35,0.09,3.64,0.28,n,n,y
L4,04/11/2020,0,0.42,7.65,0.34,5.59,0.45,y,n,y
L4,04/11/2020,0,0.42,7.64,0.33,5.59,0.45,y,n,y
L4,04/11/2020,10,0.41,7.65,0.34,5.43,0.46,y,n,y
L4,04/11/2020,10,0.41,7.65,0.33,5.39,0.46,y,n,y
